imdb_title_id,title,year,genre,duration,avg_vote,votes,language
tt3859304,the bronze sono la numero 1,2015,"Comedy, Drama, Sport",100,6.1,9660,English
tt3859310,la ragazza del punk innamorato,2017,"Comedy, Music, Romance",102,5.7,9291,English
tt3859320,desire will set you free,2015,"Comedy, Drama, Romance",92,4.4,207,"English, German, Arabic, Hebrew"
tt3860916,cargo,2017,"Drama, Horror, Sci-Fi",105,6.3,34590,"English, Aboriginal"
tt3861144,viktorville,2017,"Horror, Thriller",93,5.3,255,English
tt3862750,the perfect guy,2015,"Crime, Drama, Horror",100,5.6,9645,English
tt3864024,lazer team,2015,"Action, Comedy, Sci-Fi",102,5.6,9049,English
tt3865238,chicklit,2016,Comedy,96,4.7,362,English
tt3865614,do over,2016,Comedy,99,4.1,131,English
tt3867396,proof of the devil,2015,Horror,75,2.9,225,English
tt3869392,abandoned dead,2015,"Crime, Horror, Thriller",77,2.6,230,English
tt3874418,warrior princess,2013,"Action, Biography, History",95,4.6,175,"English, Mongolian"
tt3874544,baby boss,2017,"Animation, Adventure, Comedy",97,6.3,105125,"English, Spanish"
tt3877718,il fascino indiscreto dellamore,2014,"Comedy, Drama, Romance",100,6.3,1945,"French, Japanese, English"
tt3878146,nobody walks in la,2016,"Comedy, Drama, Romance",93,5.8,391,English
tt3879074,total frat movie,2016,Comedy,93,4.3,766,English
tt3879200,driving while black,2015,"Comedy, Drama",94,6.9,616,English
tt3881026,rendel  il vigilante,2017,"Action, Crime, Drama",105,4.6,1672,"Finnish, English"
tt3881680,waffle street,2015,"Comedy, Drama",86,6.2,4848,English
tt3882082,the boy,2016,"Horror, Mystery, Thriller",97,6.0,77485,English
tt3883976,curse of mesopotamia,2015,"Horror, Thriller",91,6.5,180,English
tt3884282,strangers within,2017,"Drama, Horror, Thriller",95,3.9,140,English
tt3886604,between us,2016,"Comedy, Drama, Romance",100,5.6,715,English
tt3889156,dark beacon,2017,"Horror, Thriller",75,5.1,713,English
tt3889450,american sharia,2017,"Comedy, Drama",96,3.6,167,English
tt3890160,baby driver  il genio della fuga,2017,"Action, Crime, Drama",113,7.6,422594,"English, American Sign Language"
tt3890902,lucky,2016,"Action, Crime, Drama",89,5.2,387,English
tt3891538,undercover grandpa,2017,"Action, Comedy, Family",94,5.2,1939,"English, German"
tt3892618,alleluia the devils carnival,2016,"Horror, Musical",97,6.7,663,English
tt3894094,red spring,2017,"Action, Horror",104,3.8,101,English
tt3894312,the remains,2016,"Horror, Thriller",85,3.7,2949,English
tt3894404,the offering,2016,"Drama, Horror, Mystery",95,3.8,1817,English
tt3894558,jokers wild,2016,"Horror, Thriller",71,1.9,253,English
tt3894958,paranormal demons,2018,Horror,96,4.5,289,English
tt3895554,patient,2016,"Horror, Thriller",94,4.6,210,English
tt3895908,seeds,2018,"Horror, Thriller",90,3.6,290,English
tt3896100,mike sulla luna,2015,"Animation, Adventure, Comedy",94,5.9,3407,"Spanish, Catalan, English"
tt3896102,taddeo lesploratore e il segreto di re mida,2017,"Animation, Adventure, Comedy",85,6.2,2752,"English, Spanish"
tt3896198,guardiani della galassia vol 2,2017,"Action, Adventure, Comedy",136,7.6,550182,English
tt3897080,tu zi zhon de huo hu li,2014,"Animation, Adventure, Comedy",83,3.1,194,English
tt3898776,aarons blood,2016,"Drama, Horror, Mystery",80,4.6,284,English
tt3899154,savageland,2015,"Crime, Horror, Thriller",80,6.0,1350,English
tt3899262,cyborg x,2016,"Action, Horror, Sci-Fi",90,3.9,1223,English
tt3899706,sociopathia,2015,Horror,86,3.6,578,English
tt3901256,kild tv,2016,"Horror, Thriller",87,3.8,221,English
tt3903852,vigilante diaries,2016,"Action, Crime, Thriller",107,5.5,4183,"English, French"
tt3904278,we go on,2016,"Drama, Horror, Thriller",89,5.8,3755,"English, Spanish"
tt3908142,the love witch,2016,"Comedy, Horror, Romance",120,6.2,11921,English
tt3908826,deadly crush,2018,"Horror, Thriller",85,5.1,214,English
tt3909884,talk back and youre dead,2014,"Action, Comedy, Romance",120,5.8,400,"Filipino, Tagalog, English"
tt3910736,gun shy  eroe per caso,2017,"Action, Adventure, Comedy",92,4.1,2555,English
tt3912040,sister code,2015,"Comedy, Drama, Romance",84,4.6,361,English
tt3914332,dean,2016,"Comedy, Drama, Romance",94,6.2,2128,English
tt3915566,dancer and the dame,2015,Comedy,91,4.8,366,English
tt3917044,levski,2015,"Action, Biography, Drama",130,3.8,519,"Bulgarian, Turkish, Greek, English, Serbian"
tt3917318,alleycats,2016,"Action, Thriller",101,4.8,857,English
tt3918222,my brothers shoes,2015,"Comedy, Drama, Fantasy",87,4.8,106,English
tt3918368,il film pokémon diancie e il bozzolo della distruzione,2014,"Animation, Action, Adventure",76,5.6,1151,"Japanese, English"
tt3918774,the code of cain,2016,"Action, Drama, Thriller",102,4.0,270,"English, Russian"
tt3919218,how to plan an orgy in a small town,2015,"Comedy, Drama",101,5.5,2977,English
tt3919234,by any name,2017,"Action, Drama, Mystery",90,4.7,141,English
tt3919598,the inhabitants,2015,"Horror, Thriller",90,4.1,1089,English
tt3921348,dark exorcism,2015,"Drama, Horror, Mystery",81,4.2,312,English
tt3921418,l for leisure,2014,Comedy,74,6.1,132,English
tt3922350,headless,2015,Horror,85,5.0,1140,English
tt3922678,how not to work  claim benefits and other useful information for wasters,2016,"Comedy, Drama",95,6.4,191,English
tt3922754,ardennes fury,2014,"Action, War",87,2.2,807,English
tt3922798,la battaglia di jadotville,2016,"Action, Drama, History",108,7.2,29979,"English, Irish, French"
tt3923004,lake alice,2018,"Action, Horror",80,3.7,1792,English
tt3923388,the call up,2016,"Action, Sci-Fi, Thriller",90,4.9,3611,English
tt3923662,the rezort,2015,"Horror, Sci-Fi, Thriller",93,5.3,8663,English
tt3924774,an accidental zombie named ted,2017,"Comedy, Horror, Romance",83,3.8,149,English
tt3946300,bastard,2015,Horror,82,4.6,851,English
tt3948764,chicago rot,2016,"Drama, Horror, Sci-Fi",100,5.6,114,English
tt3949216,big bad,2016,"Action, Adventure, Comedy",87,4.4,215,English
tt3949586,plague,2015,"Drama, Horror, Sci-Fi",89,5.1,2072,English
tt3949660,tartarughe ninja  fuori dallombra,2016,"Action, Adventure, Comedy",112,6.0,82613,English
tt3949996,fox trap,2016,Horror,97,5.2,360,English
tt3950032,happy birthday toby simpson,2017,"Comedy, Drama, Romance",82,6.2,185,English
tt3950078,tiger mountain,2014,"Action, Adventure, Biography",141,6.4,2694,"Mandarin, English"
tt3950908,apocalisse zero anger of the dead,2015,"Drama, Horror",84,2.9,676,English
tt3951190,born to dance,2015,"Action, Drama, Music",96,5.5,709,English
tt3951206,muse,2017,"Drama, Fantasy, Horror",95,5.1,307,English
tt3951298,leap,2016,Action,90,4.8,134,English
tt3951732,chalk it up,2016,Comedy,90,4.6,1143,English
tt3952108,the dead room,2015,"Horror, Thriller",80,4.7,2898,English
tt3955618,stinking heaven,2015,"Comedy, Drama",70,6.0,244,English
tt3955808,thirst,2015,"Action, Adventure, Horror",87,4.4,1022,English
tt3955894,girl asleep,2015,"Comedy, Family, Fantasy",77,6.2,2458,English
tt3956312,tong zhuo de ni,2014,"Comedy, Romance",98,5.6,388,"Mandarin, English"
tt3957956,12 rounds 3 lockdown,2015,"Action, Crime, Thriller",90,5.2,3676,English
tt3958748,rifftrax live godzilla,2014,Comedy,136,6.1,110,English
tt3958790,rifftrax live anaconda,2014,Comedy,120,6.1,121,English
tt3959690,raiders of the lost shark,2015,"Action, Adventure, Comedy",71,1.6,774,English
tt3960412,vite da popstar,2016,"Comedy, Music",87,6.7,53125,English
tt3961964,tar pit,2015,"Action, Crime, Drama",85,6.6,1138,English
tt3962210,david and goliath,2015,"Action, Adventure, Drama",92,4.4,1851,English
tt3963640,late night double feature,2016,"Comedy, Horror, Thriller",89,4.7,496,English
tt3963816,i predoni,2016,"Action, Crime, Thriller",107,5.5,18512,English
tt3967856,okja,2017,"Action, Adventure, Drama",120,7.3,99322,"English, Korean, Spanish"
tt3970874,luciferous,2015,"Drama, Horror, Thriller",90,3.9,455,English
tt3972110,the assault,2017,"Action, Thriller",90,3.7,107,English
tt3973012,women who kill,2016,"Comedy, Crime, Mystery",93,5.4,562,English
tt3973814,star leaf,2015,"Horror, Sci-Fi, Thriller",77,3.5,635,English
tt3976144,the monster,2016,"Drama, Fantasy, Horror",91,5.4,15314,English
tt3978720,fourth man out,2015,"Comedy, Drama",86,6.7,9369,English
tt3980310,occupants,2015,"Horror, Sci-Fi, Thriller",81,5.2,529,English
tt3982118,adam greens aladdin,2016,"Adventure, Comedy, Drama",82,6.2,210,English
tt3983266,aanmodderfakker,2014,"Comedy, Romance",100,6.8,2642,"Dutch, English"
tt3983902,house by the lake,2017,"Horror, Thriller",77,3.5,394,English
tt3985434,on a marché sur bangkok,2014,Comedy,93,4.3,382,"French, English, Thai"
tt3986820,the endless,2017,"Drama, Fantasy, Horror",111,6.5,30725,English
tt3986932,black widows,2016,Comedy,78,6.3,1634,English
tt3990782,radio dreams,2016,"Comedy, Drama",93,6.1,248,"Persian, English, Assyrian Neo-Aramaic, Dari"
tt3991066,racconto di natale di una dogsitter,2015,"Comedy, Drama, Family",86,5.1,1190,English
tt3995140,reichsführerss,2015,"Horror, Thriller, War",93,3.4,104,English
tt3995980,the lxd the uprising begins,2010,"Action, Adventure, Music",80,6.2,118,English
tt4000870,addicted to fresno,2015,"Comedy, Crime, Drama",85,5.4,2297,English
tt4000956,cognati per caso,2016,Comedy,97,4.8,1198,English
tt4002210,threshold,2016,"Drama, Horror, Sci-Fi",98,4.2,164,English
tt4002772,unestate per diventare grande,2015,"Comedy, Drama, Family",119,6.2,1105,English
tt4002884,its us,2016,"Comedy, Drama, Romance",88,4.7,102,English
tt4003440,la casa di jack,2018,"Crime, Drama, Horror",152,6.8,54636,"English, German, Italian"
tt4004084,antisocial 2,2015,Horror,90,4.5,364,English
tt4005510,terrortory,2016,Horror,92,4.0,234,English
tt4007016,harbinger,2015,"Drama, Fantasy, Horror",84,5.1,412,"English, Spanish"
tt4007068,when black birds fly,2015,"Animation, Horror, Mystery",105,5.4,223,English
tt4007248,luragano bianca,2016,"Comedy, Drama",84,5.9,5981,"English, Spanish"
tt4007618,crazy murder,2014,Horror,93,4.2,141,English
tt4009278,shut in,2015,"Drama, Horror, Thriller",90,5.7,11335,English
tt4009460,saving christmas,2014,"Comedy, Family",79,1.4,14814,English
tt4011010,red billabong,2016,"Action, Comedy, Horror",113,4.0,667,"Aboriginal, English"
tt4015930,braxton,2015,"Drama, Horror, Mystery",111,3.8,188,English
tt4017558,devils night,2015,"Horror, Thriller",80,4.5,125,English
tt4018492,ruben guthrie,2015,"Comedy, Drama, Romance",93,5.8,539,English
tt4020312,a haunting at the rectory,2015,"Drama, Horror",88,3.2,536,English
tt4023852,welcome to karachi,2015,"Action, Comedy, War",131,4.3,1074,"Urdu, Hindi, English"
tt4024210,unindian,2015,"Comedy, Drama, Romance",102,5.6,638,English
tt4025594,shark killer,2015,"Action, Horror, Thriller",113,4.0,509,English
tt4026562,hollows grove,2014,Horror,81,4.9,1104,English
tt4027504,lazy eye,2016,"Comedy, Drama, Romance",87,6.3,1419,English
tt4028134,cypress creek,2014,"Comedy, Horror",89,4.3,1819,English
tt4028876,radiator,2014,"Comedy, Drama",93,6.8,214,"English, French"
tt4030442,from the dark,2014,"Horror, Thriller",90,4.9,2896,English
tt4030600,the bye bye man,2017,"Drama, Fantasy, Horror",96,4.2,21049,English
tt4031126,lycan,2017,"Horror, Thriller",87,4.6,814,English
tt4034354,swiss army man  un amico multiuso,2016,"Comedy, Drama, Fantasy",97,7.0,103006,English
tt4034390,cut to the chase,2016,"Action, Crime, Thriller",90,4.7,283,English
tt4034452,hyena road,2015,"Action, Drama, War",120,6.5,6876,English
tt4035898,the evil in us,2016,Horror,90,5.1,2298,English
tt4040616,30 days in atlanta,2014,Comedy,111,5.8,111,English
tt4041476,ultimate justice,2017,"Action, Thriller",93,4.4,350,English
tt4041916,ditch party,2016,"Drama, Horror, Thriller",84,4.4,173,English
tt4044896,ayla,2017,"Drama, Fantasy, Horror",86,3.2,622,English
tt4045384,writers retreat,2015,"Crime, Horror, Thriller",89,4.2,137,English
tt4046784,maze runner  la fuga,2015,"Action, Adventure, Sci-Fi",131,6.3,216136,English
tt4048272,vi presento toni erdmann,2016,"Comedy, Drama",162,7.4,43024,"German, English, Romanian"
tt4048668,band of robbers,2015,"Adventure, Comedy, Crime",95,6.0,3970,English
tt4048732,un natale da salvare,2014,"Comedy, Family",87,4.4,170,English
tt4048964,the blood harvest,2016,Horror,90,3.0,108,English
tt4052050,hes out there,2018,"Horror, Thriller",89,5.2,6558,English
tt4052882,paradise beach dentro lincubo,2016,"Drama, Horror, Thriller",86,6.3,117424,"English, Spanish"
tt4054004,virtual revolution,2016,"Action, Crime, Sci-Fi",92,5.0,1386,English
tt4054654,cane mangia cane,2016,"Action, Thriller",93,4.7,7601,English
tt4058122,a beginners guide to snuff,2016,"Comedy, Horror, Thriller",87,4.9,329,English
tt4058910,romeos distress,2016,"Drama, Fantasy, Horror",82,5.8,110,English
tt4059112,beyond redemption,2015,Action,89,4.0,132,English
tt4059702,amerigeddon,2016,"Action, Adventure, Drama",90,3.4,1282,English
tt4060866,code of honor,2016,"Action, Crime, Thriller",106,4.2,2168,English
tt4060962,a stand up guy,2016,Comedy,90,4.6,431,English
tt4061848,alpha  omega la leggenda della caverna dai denti seghettati,2014,"Animation, Action, Adventure",45,5.4,358,English
tt4062536,green room,2015,"Horror, Music, Thriller",95,7.0,103876,English
tt4064498,wo willst du hin habibi,2015,"Comedy, Drama, Romance",79,6.3,494,"German, English"
tt4065066,beaster day here comes peter cottonhell,2014,"Comedy, Horror",87,3.4,259,English
tt4065212,my bakery in brooklyn  un pasticcio in cucina,2016,"Comedy, Romance",100,4.6,1475,"English, Spanish, Russian, French"
tt4065214,wild men,2017,"Adventure, Comedy, Horror",90,4.8,100,English
tt4066000,bad blood the movie,2016,"Fantasy, Horror, Sci-Fi",80,4.2,262,English
tt4066836,miles,2016,"Comedy, Drama, Family",90,5.7,587,English
tt4066958,kung fu brother,2014,Action,91,7.3,474,English
tt4067062,fallen stars,2017,"Comedy, Drama",88,5.6,318,English
tt4068586,year by the sea,2016,"Comedy, Drama, Romance",114,5.2,172,English
tt4071498,life in color,2015,"Comedy, Drama, Romance",86,6.5,975,English
tt4073304,the attic,2017,Horror,72,5.3,111,"English, Thai"
tt4073790,darkest minds,2018,"Action, Adventure, Drama",104,5.7,27181,English
tt4073890,andròn the black labyrinth,2015,"Action, Sci-Fi",100,2.7,2767,English
tt4074180,shakespeares globe a midsummer nights dream,2014,Comedy,172,8.3,126,English
tt4076164,in the room,2015,"Comedy, Drama, Romance",104,4.6,435,"English, Korean, Japanese, Thai, Malay, Cantonese, Mandarin"
tt4076760,diablo,2015,"Action, Adventure, Thriller",90,4.5,4592,"English, Spanish, Cree"
tt4076916,the unraveling,2015,"Drama, Horror, Thriller",85,5.1,275,English
tt4076926,bastardi insensibili,2015,"Comedy, Drama",97,4.4,1628,English
tt4076980,the throwaways  gli specialisti,2015,"Action, Comedy, Thriller",90,4.5,1342,English
tt4077118,tenured,2015,Comedy,80,6.0,479,English
tt4078160,the lesson,2015,"Drama, Horror, Thriller",97,4.3,1202,English
tt4080400,fear love and agoraphobia,2018,"Comedy, Drama",90,5.7,143,English
tt4081012,in extremis,2017,"Horror, Thriller",93,4.2,359,English
tt4082482,hotel of the damned,2016,"Horror, Thriller",84,5.4,696,English
tt4082506,i am gangster,2015,"Action, Crime, Drama",105,4.4,156,English
tt4082644,canaries,2017,"Comedy, Horror, Sci-Fi",84,3.8,517,English
tt4085238,the house on pine street,2015,"Drama, Horror",111,5.2,1974,English
tt4085696,billy elliot  live,2014,"Comedy, Drama, Music",169,8.4,1342,English
tt4085944,lolo  giù le mani da mia madre,2015,Comedy,99,5.7,3621,"French, English"
tt4086018,cera una volta il principe azzurro,2018,"Animation, Adventure, Comedy",85,5.6,2151,English
tt4086032,frankenstein,2015,"Horror, Sci-Fi, Thriller",89,5.1,2379,English
tt4086116,amityville playhouse,2015,Horror,99,1.8,456,English
tt4087816,interlaced,2018,Horror,92,3.2,116,English
tt4089412,scent,2014,"Comedy, Horror",62,5.9,384,English
tt4094144,the strongest man,2015,Comedy,99,6.2,197,English
tt4094724,la notte del giudizio  election year,2016,"Action, Horror, Sci-Fi",108,6.0,87759,"English, Russian, Afrikaans"
tt4096608,cabin fear,2015,"Horror, Mystery, Thriller",92,3.7,348,English
tt4096750,the binding,2016,"Drama, Horror, Thriller",91,3.6,459,English
tt4096810,the unearthing,2015,"Family, Horror, Mystery",60,7.9,1179,English
tt4100252,the tail job,2016,"Action, Comedy",95,6.0,157,English
tt4102722,the night watchmen,2017,"Action, Comedy, Horror",80,5.4,1981,English
tt4104022,people places things  come ridisegno la mia vita,2015,"Comedy, Romance",85,6.9,7869,English
tt4104354,caged no more,2016,"Action, Drama, Thriller",99,5.5,381,English
tt4105584,deep  unavventura in fondo al mare,2017,"Animation, Adventure, Comedy",92,4.1,1298,English
tt4105700,holiday breakup,2016,"Comedy, Romance",88,4.3,493,English
tt4105970,they look like people,2015,"Drama, Horror, Mystery",80,5.9,6643,English
tt4106376,renegades commando dassalto,2017,"Action, Adventure, Crime",106,5.4,8557,"English, Croatian, German, Serbian"
tt4107858,msg the messenger of god,2015,"Action, Comedy, Drama",197,5.9,11142,"Hindi, English, Tamil, Telugu, Malayalam"
tt4113346,the city of gold,2018,"Action, Adventure, Horror",99,3.0,182,English
tt4113846,delusion,2016,"Drama, Horror, Mystery",85,6.3,533,English
tt4115932,hollywood adventures,2015,"Action, Adventure, Comedy",114,5.0,542,"Mandarin, English"
tt4116116,guibord sen vaten guerre,2015,Comedy,108,6.9,772,"French, English, Algonquin, Latin, Spanish"
tt4116284,lego batman  il film,2017,"Animation, Action, Comedy",104,7.3,128222,English
tt4117510,zombie massacre 2 reich of the dead,2015,"Horror, War",84,2.5,568,English
tt4118606,the curse of sleeping beauty,2016,"Fantasy, Horror, Mystery",89,4.2,2885,English
tt4119044,dusky paradise,2016,"Comedy, Drama",76,6.4,158,English
tt4119054,top knot detective,2017,"Action, Comedy, Crime",87,6.4,301,"Japanese, English, Cantonese"
tt4119278,tutte le strade portano a roma,2015,"Comedy, Drama, Romance",90,4.9,4982,"English, Italian"
tt4121610,tulipani amore onore e una bicicletta,2017,"Comedy, Drama",90,7.0,915,"English, Italian, Dutch"
tt4123650,alterscape,2018,"Action, Sci-Fi, Thriller",90,5.4,1298,English
tt4125220,isla bonita,2015,"Comedy, Drama",101,6.1,333,"Spanish, English, Catalan"
tt4125372,dusty and me,2016,"Comedy, Family",94,5.4,262,English
tt4125630,american bred,2016,"Action, Crime, Drama",109,5.5,102,English
tt4126394,darling,2015,"Horror, Thriller",78,5.5,2767,English
tt4126434,before the fall,2016,"Comedy, Drama, Romance",92,6.0,966,English
tt4126568,open water 3,2017,"Adventure, Drama, Horror",80,4.2,3757,English
tt4128382,american guinea pig bouquet of guts and gore,2014,Horror,73,4.2,560,English
tt4130180,the morning after,2015,"Comedy, Drama",79,4.3,229,English
tt4131800,my little pony il film,2017,"Animation, Adventure, Comedy",99,6.1,5834,English
tt4132190,the babymoon,2017,"Action, Adventure, Comedy",99,4.1,214,English
tt4132778,under a kaleidoscope,2014,"Comedy, Drama, Thriller",74,6.5,159,"English, Japanese"
tt4134826,but deliver us from evil,2017,"Horror, Thriller",109,2.7,179,English
tt4136084,florence,2016,"Biography, Comedy, Drama",111,6.8,49593,"English, German, Italian, Russian"
tt4136518,deaths door,2015,Horror,91,3.7,121,English
tt4136534,we make movies,2016,Comedy,111,7.6,114,English
tt4138004,sisters of the plague,2015,"Drama, Horror, Mystery",72,2.6,104,English
tt4139124,keanu,2016,"Action, Comedy, Crime",100,6.2,44843,English
tt4144190,wienerdog,2016,"Comedy, Drama",88,5.9,9082,English
tt4144206,albert e il diamante magico,2015,"Animation, Action, Adventure",81,4.6,228,"Danish, English"
tt4144332,deidra e laney rapinano un treno,2017,"Comedy, Crime, Drama",92,6.1,1570,English
tt4145304,unexpected,2015,"Comedy, Drama",90,5.7,3013,English
tt4145350,hansel vs gretel,2015,Horror,86,2.9,916,English
tt4145836,playing with dolls,2015,Horror,80,2.6,440,English
tt4146622,rampage president down,2016,"Action, Crime, Thriller",99,4.8,2702,English
tt4147210,even lambs have teeth,2015,"Horror, Thriller",79,5.1,1995,English
tt4149696,pawno,2015,"Comedy, Drama, Romance",89,7.0,375,English
tt4149732,crush the skull,2015,"Comedy, Horror, Thriller",80,5.7,1541,English
tt4151206,faces,2014,"Horror, Thriller",80,6.1,136,English
tt4152374,cleaver rise of the killer clown,2015,Horror,71,4.4,189,English
tt4154004,the unbidden,2016,"Horror, Mystery, Thriller",84,2.8,139,English
tt4154756,avengers infinity war,2018,"Action, Adventure, Sci-Fi",149,8.4,796486,English
tt4155534,animal crackers,2017,"Animation, Adventure, Comedy",105,5.8,1931,English
tt4156972,opening night,2016,"Comedy, Musical",90,6.2,2644,English
tt4157510,for here or to go,2015,"Comedy, Drama",105,6.7,478,English
tt4158096,free fire,2016,"Action, Comedy, Crime",91,6.4,40651,English
tt4158594,boar,2017,"Adventure, Horror, Thriller",96,5.2,2332,English
tt4158876,other people,2016,"Comedy, Drama",97,6.8,9123,English
tt4159698,the fiancé,2016,Horror,79,2.4,118,English
tt4160208,impact earth,2015,Action,90,3.8,254,English
tt4160708,man in the dark,2016,"Crime, Horror, Thriller",88,7.1,212761,English
tt4161376,315 am,2018,Horror,95,5.7,277,"French, Chinese, English"
tt4161564,leffetto acquatico,2016,"Comedy, Drama, Romance",83,6.2,962,"French, English, Icelandic"
tt4162860,restraint,2017,"Horror, Mystery, Thriller",95,4.0,155,English
tt4162910,frog kingdom,2013,"Animation, Adventure, Comedy",86,3.7,349,"Mandarin, Chinese, English"
tt4163020,tales of halloween,2015,"Comedy, Horror",97,5.5,11279,English
tt4163224,most likely to die,2015,Horror,90,4.0,4411,English
tt4163644,comme un avion,2015,"Comedy, Drama",105,6.5,1245,"French, English"
tt4164244,judy,2014,"Horror, Thriller",80,4.2,568,English
tt4164442,ani a parody,2014,"Comedy, Musical, Sci-Fi",122,7.3,175,English
tt4167720,the pack,2015,"Horror, Thriller",90,5.0,2860,English
tt4168022,yôkai watch tanjô no himitsuda nyan,2014,"Animation, Action, Comedy",97,5.4,209,"Japanese, English, Portuguese"
tt4168280,at the end of the day,2018,"Comedy, Drama",108,5.0,204,English
tt4168808,interstelar,2014,"Comedy, Horror, Sci-Fi",48,6.9,252,"English, German, Russian"
tt4172146,summer of 8,2016,"Comedy, Drama, Romance",88,5.5,1108,English
tt4172430,13 hours the secret soldiers of benghazi,2016,"Action, Drama, War",144,7.3,115037,"English, Arabic"
tt4172498,e19 virus,2017,Horror,88,4.3,147,English
tt4173306,the rizen,2017,"Action, Horror, Sci-Fi",94,3.4,274,English
tt4174526,ana maria in novela land,2015,"Comedy, Drama, Romance",89,5.6,333,English
tt4177498,a room to die for,2017,"Horror, Thriller",84,3.5,339,English
tt4177670,inner ghosts,2018,Horror,90,3.8,243,English
tt4177822,decommissioned,2016,"Action, Thriller",80,3.5,348,English
tt4179040,de reünie,2015,"Drama, Horror, Thriller",99,5.5,494,"Dutch, English"
tt4180576,bridgend,2015,"Drama, Horror",95,5.5,2199,English
tt4181052,special correspondents,2016,Comedy,101,5.8,20087,"English, Spanish"
tt4181782,crucifixion  il male è stato invocato,2017,"Horror, Mystery, Thriller",90,5.1,6648,English
tt4184878,smosh the movie,2015,"Adventure, Comedy, Family",84,3.3,6001,English
tt4185364,madeas tough love,2015,Comedy,64,5.3,328,English
tt4185566,another evil,2016,"Comedy, Horror",90,5.5,890,English
tt4185862,cat sick blues,2015,Horror,94,5.6,524,English
tt4187366,vechtmeisje,2018,"Action, Drama, Family",84,6.4,116,"Dutch, English"
tt4189442,expelled,2014,Comedy,85,4.8,6423,English
tt4189494,ordinary world,2016,"Comedy, Drama, Music",86,5.5,2795,English
tt4190256,yatim khaneye iran,2016,"Action, Biography, Drama",114,6.0,278,"Persian, English, Russian"
tt4190530,missione anthropoid,2016,"Action, Biography, Drama",120,7.2,42497,"English, Czech, German"
tt4191054,strange magic,2015,"Animation, Adventure, Comedy",99,5.8,9899,English
tt4191580,meet the blacks,2016,"Comedy, Horror",94,4.8,35472,English
tt4194108,scottish mussel,2015,Comedy,96,5.5,501,English
tt4195278,non raccontare favole,2015,"Comedy, Fantasy, Romance",103,7.5,14512,"Turkish, English"
tt4196776,jason bourne,2016,"Action, Thriller",123,6.6,203948,"English, Greek, German, Japanese"
tt4196832,is that a gun in your pocket,2016,Comedy,95,5.3,1717,English
tt4196848,mr church,2016,"Comedy, Drama",104,7.6,25015,English
tt4197642,a date for mad mary,2016,"Comedy, Drama, Romance",82,7.0,1794,English
tt4198034,unhallowed ground,2015,"Horror, Thriller",97,3.4,301,English
tt4198186,violent shit the movie,2015,Horror,82,2.6,250,English
tt4202970,exit 14,2018,Horror,90,3.7,527,English
tt4205920,alarmed,2014,"Horror, Thriller",90,3.1,243,English
tt4207196,del playa,2017,"Horror, Thriller",101,3.7,288,English
tt4209590,we are monsters,2015,"Drama, Horror, Thriller",78,3.5,494,English
tt4210080,the confirmation,2016,"Comedy, Drama",101,6.4,6097,English
tt4211044,adult life skills,2016,"Comedy, Drama",96,6.2,3060,English
tt4215674,highway to havasu,2017,"Adventure, Comedy, Drama",108,3.7,214,English
tt4216890,baden baden,2016,"Comedy, Drama",96,6.6,529,"French, English, German"
tt4217392,gong fu yu jia,2017,"Action, Adventure, Comedy",107,5.2,8649,"Mandarin, English"
tt4217878,einsamkeit und sex und mitleid,2017,"Comedy, Drama",119,6.5,339,"German, Arabic, English"
tt4218538,girl flu,2016,"Comedy, Family",92,6.3,401,English
tt4218696,the wall,2017,"Action, Drama, Thriller",88,6.2,23247,English
tt4222028,black mountain poets,2015,"Comedy, Drama, Romance",85,5.9,286,English
tt4225092,virus of the dead,2018,"Action, Horror, Thriller",120,2.6,198,"English, Spanish"
tt4225622,la babysitter,2017,"Comedy, Horror",85,6.3,59979,English
tt4227032,sbk the movie,2014,Comedy,84,7.2,245,English
tt4227204,uncle kent 2,2015,"Comedy, Sci-Fi",73,5.5,190,English
tt4227282,wrecker,2016,"Action, Horror, Thriller",83,3.4,2081,English
tt4229298,the unspoken,2015,"Horror, Thriller",91,4.9,1820,English
tt4229432,drink me,2015,"Drama, Horror, Thriller",74,3.5,165,English
tt4229864,eat me,2018,"Drama, Horror, Mystery",95,4.6,256,English
tt4229948,scathing,2016,"Horror, Thriller",83,3.4,187,English
tt4231486,this giant papiermâché boulder is actually really heavy,2016,"Action, Adventure, Comedy",112,5.9,145,English
tt4231502,broken darkness,2017,"Action, Drama, Sci-Fi",118,4.5,213,English
tt4232610,antigang  nellombra del crimine,2015,"Action, Drama",92,5.7,3424,"French, English"
tt4242100,my father die,2016,"Action, Drama",90,5.6,931,"American Sign Language, English"
tt4244162,beta test,2016,"Action, Sci-Fi, Thriller",88,5.7,10146,English
tt4244998,alpha  unamicizia forte come la vita,2018,"Action, Adventure, Drama",96,6.7,52735,English
tt4246854,coconut hero,2015,"Comedy, Drama",97,6.3,892,"English, French"
tt4247340,palmos,2015,Horror,80,6.1,167,English
tt4247440,aliens vs titanic,2017,"Action, Adventure, Comedy",85,2.0,291,English
tt4247682,all girls weekend,2016,"Action, Adventure, Horror",85,3.5,1373,English
tt4247828,blood circus,2017,Action,87,4.1,118,English
tt4248930,flowers,2015,"Horror, Mystery, Thriller",79,5.4,323,English
tt4249580,cannibals and carpet fitters,2017,"Comedy, Horror",83,5.2,533,English
