
IMDB_TITLE_ID  ,TITLE                                                                                                                                                                                                                                                                                                                                                                                                           ,      YEAR,GENRE                                                                                                                                                                                                   ,NUM_RECOMMENDATIONS,DOMESTIC_GROSS,FOREIGN_GROSS,TOTAL_REVENUE,FOREIGN_SHARE
---------------,----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------,----------,--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------,-------------------,--------------,-------------,-------------,-------------
tt1622979      ,final destination 5                                                                                                                                                                                                                                                                                                                                                                                             ,      2011,Horror, Thriller                                                                                                                                                                                        ,                  1,      42587643,    112423522,    155011165,   .725260803
tt1068242      ,footloose                                                                                                                                                                                                                                                                                                                                                                                                       ,      2011,Comedy, Drama, Music                                                                                                                                                                                    ,                  1,      51802742,     11187092,     62989834,   .177601548
tt2955096      ,happy christmas                                                                                                                                                                                                                                                                                                                                                                                                 ,      2014,Comedy, Drama                                                                                                                                                                                           ,                  1,         30312,            0,        30312,            0
tt2924392      ,higher power                                                                                                                                                                                                                                                                                                                                                                                                    ,      2018,Action, Sci-Fi, Thriller                                                                                                                                                                                ,                  1,           528,            0,          528,            0
tt2679042      ,hitman agent 47                                                                                                                                                                                                                                                                                                                                                                                                 ,      2015,Action, Crime, Thriller                                                                                                                                                                                 ,                  1,      22467450,     59715353,     82182803,   .726616163
tt3526286      ,horror                                                                                                                                                                                                                                                                                                                                                                                                          ,      2015,Crime, Drama, Horror                                                                                                                                                                                    ,                  1,             0,            0,            0,
tt2510894      ,hotel transylvania 2                                                                                                                                                                                                                                                                                                                                                                                            ,      2015,Animation, Comedy, Family                                                                                                                                                                               ,                  1,     169700110,    299800188,    469500298,   .638551646
tt5220122      ,hotel transylvania 3 summer vacation                                                                                                                                                                                                                                                                                                                                                                            ,      2018,Animation, Adventure, Comedy                                                                                                                                                                            ,                  1,     167500092,    359579870,    527079962,   .682211232
tt0979434      ,lottery ticket                                                                                                                                                                                                                                                                                                                                                                                                  ,      2010,Comedy                                                                                                                                                                                                  ,                  1,      24719879,            0,     24719879,            0
tt3522806      ,mechanic resurrection                                                                                                                                                                                                                                                                                                                                                                                           ,      2016,Action, Adventure, Thriller                                                                                                                                                                             ,                  1,      21218403,     88520437,    109738840,   .806646371
tt1778304      ,paranormal activity 3                                                                                                                                                                                                                                                                                                                                                                                           ,      2011,Horror, Mystery, Thriller                                                                                                                                                                               ,                  1,     104028807,    103011037,    207039844,   .497542091
tt1047540      ,parental guidance                                                                                                                                                                                                                                                                                                                                                                                               ,      2012,Comedy, Family                                                                                                                                                                                          ,                  1,      77267296,     43565087,    120832383,   .360541487
tt2848292      ,pitch perfect 2                                                                                                                                                                                                                                                                                                                                                                                                 ,      2015,Comedy, Music                                                                                                                                                                                           ,                  1,     184296230,    103329238,    287625468,   .359249265
tt4765284      ,pitch perfect 3                                                                                                                                                                                                                                                                                                                                                                                                 ,      2017,Comedy, Music                                                                                                                                                                                           ,                  1,     104897530,     80838882,    185736412,   .435234433
tt0878835      ,please give                                                                                                                                                                                                                                                                                                                                                                                                     ,      2010,Comedy, Drama                                                                                                                                                                                           ,                  1,       4033574,       536604,      4570178,   .117414245
tt1029360      ,poltergeist                                                                                                                                                                                                                                                                                                                                                                                                     ,      2015,Horror, Thriller                                                                                                                                                                                        ,                  1,      47425125,     48287944,     95713069,   .504507321
tt6421110      ,proud mary                                                                                                                                                                                                                                                                                                                                                                                                      ,      2018,Action, Crime, Drama                                                                                                                                                                                    ,                  1,      20868638,       840901,     21709539,   .038734171
tt0938330      ,silent hill revelation 3d                                                                                                                                                                                                                                                                                                                                                                                       ,      2012,Fantasy, Horror                                                                                                                                                                                         ,                  1,      17530219,     38445453,     55975672,   .686824323
tt3778644      ,solo a star wars story                                                                                                                                                                                                                                                                                                                                                                                          ,      2018,Action, Adventure, Sci-Fi                                                                                                                                                                               ,                  1,     213767512,    179383835,    393151347,   .456271704
tt0999913      ,straw dogs                                                                                                                                                                                                                                                                                                                                                                                                      ,      2011,Action, Drama, Thriller                                                                                                                                                                                 ,                  1,      10324441,       929380,     11253821,   .082583507
tt1433822      ,the apparition                                                                                                                                                                                                                                                                                                                                                                                                  ,      2012,Horror, Thriller                                                                                                                                                                                        ,                  1,       4936819,      5700462,     10637281,   .535894652
tt4030600      ,the bye bye man                                                                                                                                                                                                                                                                                                                                                                                                 ,      2017,Drama, Fantasy, Horror                                                                                                                                                                                  ,                  1,      22395806,      8791921,     31187727,   .281903231
tt2364897      ,the disappointments room                                                                                                                                                                                                                                                                                                                                                                                        ,      2016,Drama, Horror, Thriller                                                                                                                                                                                 ,                  1,       2423467,      1080294,      3503761,   .308324112
tt2363439      ,the frozen                                                                                                                                                                                                                                                                                                                                                                                                      ,      2012,Drama, Horror, Thriller                                                                                                                                                                                 ,                  1,             0,            0,            0,
tt1575694      ,the hit list                                                                                                                                                                                                                                                                                                                                                                                                    ,      2011,Action, Thriller                                                                                                                                                                                        ,                  1,             0,            0,            0,
tt1524575      ,the vatican tapes                                                                                                                                                                                                                                                                                                                                                                                               ,      2015,Horror, Thriller                                                                                                                                                                                        ,                  1,       1784763,     13144421,     14929184,   .880451403
tt1855401      ,tim and erics billion dollar movie                                                                                                                                                                                                                                                                                                                                                                              ,      2012,Comedy                                                                                                                                                                                                  ,                  1,        201436,        22216,       223652,   .099332892
tt2016335      ,walter                                                                                                                                                                                                                                                                                                                                                                                                          ,      2015,Comedy, Drama                                                                                                                                                                                           ,                  1,             0,            0,            0,
tt1486193      ,5 days of war                                                                                                                                                                                                                                                                                                                                                                                                   ,      2011,Action, Drama, War                                                                                                                                                                                      ,                  0,         17479,        70314,        87793,   .800906678
tt1610996      ,absentia                                                                                                                                                                                                                                                                                                                                                                                                        ,      2011,Drama, Horror, Mystery                                                                                                                                                                                  ,                  0,             0,         8555,         8555,            1
tt1137470      ,accidental love                                                                                                                                                                                                                                                                                                                                                                                                 ,      2015,Comedy, Romance                                                                                                                                                                                         ,                  0,             0,       135436,       135436,            1
tt4733536      ,american hero                                                                                                                                                                                                                                                                                                                                                                                                   ,      2015,Action, Comedy, Drama                                                                                                                                                                                   ,                  0,             0,           26,           26,            1
tt0393049      ,andersons cross                                                                                                                                                                                                                                                                                                                                                                                                 ,      2010,Comedy, Drama, Romance                                                                                                                                                                                  ,                  0,             0,            0,            0,
tt1719071      ,another happy day                                                                                                                                                                                                                                                                                                                                                                                               ,      2011,Comedy, Drama                                                                                                                                                                                           ,                  0,          9120,       969407,       978527,   .990679869
tt3333870      ,antibirth                                                                                                                                                                                                                                                                                                                                                                                                       ,      2016,Comedy, Horror, Mystery                                                                                                                                                                                 ,                  0,             0,            0,            0,
tt2638144      ,benhur                                                                                                                                                                                                                                                                                                                                                                                                          ,      2016,Action, Adventure, Drama                                                                                                                                                                                ,                  0,      26410477,     65259171,     91669648,   .711895076
tt1758575      ,blue like jazz                                                                                                                                                                                                                                                                                                                                                                                                  ,      2012,Comedy, Drama                                                                                                                                                                                           ,                  0,        595018,            0,       595018,            0
tt3781616      ,checkmate                                                                                                                                                                                                                                                                                                                                                                                                       ,      2015,Action, Crime, Thriller                                                                                                                                                                                 ,                  0,             0,            0,            0,
tt1129412      ,circle                                                                                                                                                                                                                                                                                                                                                                                                          ,      2010,Horror, Thriller                                                                                                                                                                                        ,                  0,         10024,            0,        10024,            0
tt4060866      ,code of honor                                                                                                                                                                                                                                                                                                                                                                                                   ,      2016,Action, Crime, Thriller                                                                                                                                                                                 ,                  0,             0,            0,            0,
tt3367294      ,compadres                                                                                                                                                                                                                                                                                                                                                                                                       ,      2016,Action, Comedy, Crime                                                                                                                                                                                   ,                  0,       3127773,      4317271,      7445044,   .579885223
tt1686018      ,creature                                                                                                                                                                                                                                                                                                                                                                                                        ,      2011,Horror                                                                                                                                                                                                  ,                  0,        331000,            0,       331000,            0
tt1336617      ,cyrus                                                                                                                                                                                                                                                                                                                                                                                                           ,      2010,Comedy, Drama, Romance                                                                                                                                                                                  ,                  0,       7468936,      2593960,     10062896,     .2577747
tt1730687      ,darling companion                                                                                                                                                                                                                                                                                                                                                                                               ,      2012,Comedy, Drama, Romance                                                                                                                                                                                  ,                  0,        793352,       406994,      1200346,   .339063903
tt2968804      ,drive hard                                                                                                                                                                                                                                                                                                                                                                                                      ,      2014,Action, Comedy, Crime                                                                                                                                                                                   ,                  0,             0,            0,            0,
tt1232775      ,drones                                                                                                                                                                                                                                                                                                                                                                                                          ,      2010,Comedy                                                                                                                                                                                                  ,                  0,             0,            0,            0,
tt1950135      ,drunk wedding                                                                                                                                                                                                                                                                                                                                                                                                   ,      2015,Comedy                                                                                                                                                                                                  ,                  0,          3301,            0,         3301,            0
tt1653002      ,dysfunctional friends                                                                                                                                                                                                                                                                                                                                                                                           ,      2012,Comedy, Drama                                                                                                                                                                                           ,                  0,             0,            0,            0,
tt2113659      ,elsa  fred                                                                                                                                                                                                                                                                                                                                                                                                      ,      2014,Comedy, Drama, Romance                                                                                                                                                                                  ,                  0,         67657,       130244,       197901,   .658127043
tt1945044      ,exeter                                                                                                                                                                                                                                                                                                                                                                                                          ,      2015,Horror, Mystery, Thriller                                                                                                                                                                               ,                  0,             0,       489792,       489792,            1
tt2295722      ,falcon rising                                                                                                                                                                                                                                                                                                                                                                                                   ,      2014,Action, Adventure, Crime                                                                                                                                                                                ,                  0,         11774,            0,        11774,            0
tt4280822      ,fight valley                                                                                                                                                                                                                                                                                                                                                                                                    ,      2016,Action, Drama                                                                                                                                                                                           ,                  0,             0,            0,            0,
tt1492841      ,foreign letters                                                                                                                                                                                                                                                                                                                                                                                                 ,      2012,Comedy, Drama                                                                                                                                                                                           ,                  0,             0,            0,            0,
tt5127300      ,forsaken                                                                                                                                                                                                                                                                                                                                                                                                        ,      2016,Horror                                                                                                                                                                                                  ,                  0,             0,            0,            0,
tt1884318      ,girls gone dead                                                                                                                                                                                                                                                                                                                                                                                                 ,      2012,Comedy, Horror                                                                                                                                                                                          ,                  0,             0,            0,            0,
tt1907639      ,hardflip                                                                                                                                                                                                                                                                                                                                                                                                        ,      2012,Action, Drama                                                                                                                                                                                           ,                  0,         96734,            0,        96734,            0
tt1861343      ,hayride                                                                                                                                                                                                                                                                                                                                                                                                         ,      2012,Crime, Drama, Horror                                                                                                                                                                                    ,                  0,             0,            0,            0,
tt2312718      ,homefront                                                                                                                                                                                                                                                                                                                                                                                                       ,      2013,Action, Crime, Thriller                                                                                                                                                                                 ,                  0,      20158492,     31536870,     51695362,   .610052213
tt0464054      ,house at the end of the drive                                                                                                                                                                                                                                                                                                                                                                                   ,      2014,Horror, Thriller                                                                                                                                                                                        ,                  0,             0,            0,            0,
tt1261862      ,icarus                                                                                                                                                                                                                                                                                                                                                                                                          ,      2010,Action, Drama, Thriller                                                                                                                                                                                 ,                  0,             0,            0,            0,
tt3381068      ,legend                                                                                                                                                                                                                                                                                                                                                                                                          ,      2015,Horror                                                                                                                                                                                                  ,                  0,       1872994,     40552456,     42425450,   .955852112
tt1125929      ,love ranch                                                                                                                                                                                                                                                                                                                                                                                                      ,      2010,Biography, Comedy, Drama                                                                                                                                                                                ,                  0,        137885,         8264,       146149,   .056545033
tt1472584      ,max steel                                                                                                                                                                                                                                                                                                                                                                                                       ,      2016,Action, Adventure, Fantasy                                                                                                                                                                              ,                  0,       3818664,       744416,      4563080,   .163138932
tt1922679      ,open road                                                                                                                                                                                                                                                                                                                                                                                                       ,      2013,Action, Drama, Thriller                                                                                                                                                                                 ,                  0,             0,        47469,        47469,            1
tt2109184      ,paranormal activity 4                                                                                                                                                                                                                                                                                                                                                                                           ,      2012,Horror, Mystery, Thriller                                                                                                                                                                               ,                  0,      53900335,     88917657,    142817992,   .622594225
